Time_Seconds,Voltage_mV
0.0,-1.2056860349147986
0.0020008852484120878,-1.0456152150418316
0.0040017704968241755,-0.9347521597137147
0.006002655745236263,-0.9347521597137147
0.008003540993648351,-0.9347521597137147
0.010004426242060438,-0.9347521597137147
0.012005311490472527,-0.9347521597137147
0.014006196738884615,-0.9347521597137147
0.016007081987296702,-0.9347521597137147
0.01800796723570879,-0.9347521597137147
0.020008852484120876,-0.9347521597137147
0.022009737732532966,-0.9347521597137147
0.024010622980945053,-0.9347521597137147
0.02601150822935714,-0.9347521597137147
0.02801239347776923,-0.9347521597137147
0.030013278726181317,-0.9347521597137147
0.032014163974593404,-0.9347521597137147
0.034015049223005495,-0.9347521597137147
0.03601593447141758,-0.9347521597137147
0.03801681971982967,-0.9347521597137147
0.04001770496824175,-0.9347521597137147
0.04201859021665384,-0.9347521597137147
0.04401947546506593,-0.9347521597137147
0.046020360713478016,-0.9347521597137147
0.048021245961890106,-0.9347521597137147
0.0500221312103022,-0.9347521597137147
0.05202301645871428,-0.9347521597137147
0.05402390170712637,-0.9347521597137147
0.05602478695553846,-0.9347521597137147
0.058025672203950544,-0.9347521597137147
0.060026557452362635,-0.9347521597137147
0.06202744270077472,-0.9347521597137147
0.06402832794918681,-0.9347521597137147
0.0660292131975989,-0.9347521597137147
0.06803009844601099,-0.9347521597137147
0.07003098369442307,-0.9347521597137147
0.07203186894283516,-0.9347521597137147
0.07403275419124725,-0.9347521597137147
0.07603363943965934,-0.9347521597137147
0.07803452468807143,-0.9347521597137147
0.0800354099364835,-0.9347521597137147
0.0820362951848956,-0.9347521597137147
0.08403718043330768,-0.9347521597137147
0.08603806568171977,-0.9347521597137147
0.08803895093013187,-0.9347521597137147
0.09003983617854396,-0.9347521597137147
0.09204072142695603,-0.9347521597137147
0.09404160667536812,-0.9347521597137147
0.09604249192378021,-0.9347521597137147
0.0980433771721923,-0.9347521597137147
0.1000442624206044,-0.9347521597137147
0.10204514766901647,-0.9347521597137147
0.10404603291742856,-0.9347521597137147
0.10604691816584065,-0.9347521597137147
0.10804780341425274,-0.9347521597137147
0.11004868866266483,-0.9347521597137147
0.11204957391107692,-0.9347521597137147
0.114050459159489,-0.9347521597137147
0.11605134440790109,-0.9347521597137147
0.11805222965631318,-0.9347521597137147
0.12005311490472527,-0.9347521597137147
0.12205400015313736,-0.9347521597137147
0.12405488540154944,-0.9347521597137147
0.12605577064996154,-0.9347521597137147
0.12805665589837362,-0.9347521597137147
0.1300575411467857,-0.8154064974150104
0.1320584263951978,-0.6403290381789524
0.13405931164360987,-0.618627758881714
0.13606019689202198,-0.6045514993123939
0.13806108214043405,-0.6045514993123939
0.14006196738884613,-0.6045514993123939
0.14206285263725824,-0.6045514993123939
0.1440637378856703,-0.6045514993123939
0.14606462313408242,-0.6045514993123939
0.1480655083824945,-0.6045514993123939
0.15006639363090657,-0.6045514993123939
0.15206727887931867,-0.6045514993123939
0.15406816412773075,-0.6045514993123939
0.15606904937614285,-0.6045514993123939
0.15806993462455493,-0.6045514993123939
0.160070819872967,-0.6045514993123939
0.1620717051213791,-0.6045514993123939
0.1640725903697912,-0.6045514993123939
0.1660734756182033,-0.6045514993123939
0.16807436086661537,-0.6045514993123939
0.17007524611502747,-0.6045514993123939
0.17207613136343955,-0.6045514993123939
0.17407701661185163,-0.6045514993123939
0.17607790186026373,-0.6045514993123939
0.1780787871086758,-0.6045514993123939
0.1800796723570879,-0.6045514993123939
0.1820805576055,-0.6045514993123939
0.18408144285391206,-0.6045514993123939
0.18608232810232417,-0.6045514993123939
0.18808321335073624,-0.6045514993123939
0.19008409859914835,-0.6045514993123939
0.19208498384756043,-0.6045514993123939
0.1940858690959725,-0.6045514993123939
0.1960867543443846,-0.6045514993123939
0.19808763959279668,-0.6045514993123939
0.2000885248412088,-0.6045514993123939
0.20208941008962086,-0.6045514993123939
0.20409029533803294,-0.6045514993123939
0.20609118058644504,-0.6045514993123939
0.20809206583485712,-0.6045514993123939
0.21009295108326922,-0.6045514993123939
0.2120938363316813,-0.6045514993123939
0.21409472158009338,-0.6045514993123939
0.21609560682850548,-0.6045514993123939
0.21809649207691756,-0.6045514993123939
0.22009737732532966,-0.6045514993123939
0.22209826257374174,-0.6045514993123939
0.22409914782215384,-0.6045514993123939
0.22610003307056592,-0.6045514993123939
0.228100918318978,-0.6045514993123939
0.2301018035673901,-0.6045514993123939
0.23210268881580218,-0.6045514993123939
0.23410357406421428,-0.6045514993123939
0.23610445931262636,-0.6045514993123939
0.23810534456103843,-0.6045514993123939
0.24010622980945054,-0.6045514993123939
0.24210711505786262,-0.6045514993123939
0.24410800030627472,-0.6045514993123939
0.2461088855546868,-0.6045514993123939
0.24810977080309887,-0.6045514993123939
0.25011065605151095,-0.6045514993123939
0.2521115412999231,-0.6045514993123939
0.25411242654833516,-0.6045514993123939
0.25611331179674723,-0.6045514993123939
0.2581141970451593,-0.6045514993123939
0.2601150822935714,-0.6045514993123939
0.2621159675419835,-0.6045514993123939
0.2641168527903956,-0.6045514993123939
0.26611773803880767,-0.43329564900918216
0.26811862328721975,-0.3025033580497132
0.2701195085356318,-0.2824945055655923
0.27212039378404396,-0.27435083891107315
0.27412127903245603,-0.27435083891107315
0.2761221642808681,-0.27435083891107315
0.2781230495292802,-0.27435083891107315
0.28012393477769226,-0.27435083891107315
0.2821248200261044,-0.27435083891107315
0.28412570527451647,-0.27435083891107315
0.28612659052292855,-0.27435083891107315
0.2881274757713406,-0.27435083891107315
0.2901283610197527,-0.27435083891107315
